Diseases & Risk Factors,Country Name,Gender,Numeric,Confidence_Range,Year_Bin,Numeric_log,Gender_Disease,Numeric_scaled
Cardiovascular diseases,Nepal,Females,6.5598273,9.0855614,,2.0228483460151714,Females_Cardiovascular diseases,-0.3416058264513764
Cardiovascular diseases,Nepal,Males,10.44835,12.5925254,,2.43784561481266,Males_Cardiovascular diseases,-0.3412457219026456
Cardiovascular diseases,Nepal,Females,6.3460498,9.414204,,1.9941627265740614,Females_Cardiovascular diseases,-0.34162562375130373
Cardiovascular diseases,Nepal,Males,17.7,4.200000000000001,2010s,2.928523523860541,Males_Cardiovascular diseases,-0.34057416811415847
Cardiovascular diseases,Nepal,Females,2.8,1.0,2010s,1.33500106673234,Females_Cardiovascular diseases,-0.34195401290099436
Cardiovascular diseases,Nepal,Males,0.33,1.19,1990s,0.28517894223366247,Males_Cardiovascular diseases,-0.3421827522716981
Cardiovascular diseases,Nepal,Females,0.064,0.23,1990s,0.0620353909194527,Females_Cardiovascular diseases,-0.34220738574238924
Cardiovascular diseases,Nepal,Males,0.53,1.59,2000s,0.4252677354043441,Males_Cardiovascular diseases,-0.34216423086516334
Cardiovascular diseases,Nepal,Females,0.1,0.31,2000s,0.09531017980432493,Females_Cardiovascular diseases,-0.342204051889213
Cardiovascular diseases,Nepal,Males,1.65,3.19,2000s,0.9745596399981308,Males_Cardiovascular diseases,-0.34206051098856893
Cardiovascular diseases,Nepal,Females,0.32,0.6329999999999999,2000s,0.27763173659827955,Females_Cardiovascular diseases,-0.3421836783420248
Cardiovascular diseases,Nepal,Males,2.14,3.92,2010s,1.144222799920162,Males_Cardiovascular diseases,-0.3420151335425589
Cardiovascular diseases,Nepal,Females,0.43,0.778,2010s,0.3576744442718159,Females_Cardiovascular diseases,-0.3421734915684307
Cardiovascular diseases,Nepal,Males,2.4,4.16,2010s,1.2237754316221157,Males_Cardiovascular diseases,-0.3419910557140638
Cardiovascular diseases,Nepal,Females,0.48,0.83,2010s,0.3920420877760237,Females_Cardiovascular diseases,-0.342168861216797
Diabetes,Nepal,Males,633.3533,716.8586,1990s,6.452606054748531,Males_Diabetes,-0.2835603428454783
Diabetes,Nepal,Females,712.2961,815.476,1990s,6.569896621723833,Females_Diabetes,-0.2762496843865367
Diabetes,Nepal,Males,657.8481,744.9362000000001,2000s,6.490493007174399,Males_Diabetes,-0.2812919521015462
Diabetes,Nepal,Females,738.1061,835.8662999999999,2000s,6.605441483037801,Females_Diabetes,-0.2738594968732323
Diabetes,Nepal,Males,691.5483,788.9377000000001,2000s,6.540377982921683,Males_Diabetes,-0.278171076579041
Diabetes,Nepal,Females,783.8958,884.1315,2000s,6.665550970118324,Females_Diabetes,-0.26961904862922015
Diabetes,Nepal,Males,745.8525,839.1831999999999,2000s,6.61586770914308,Males_Diabetes,-0.27314212575532987
Diabetes,Nepal,Females,827.5859,918.9621,2000s,6.719720512843918,Females_Diabetes,-0.2655730381110094
Diabetes,Nepal,Males,803.8176,898.6105000000001,2000s,6.690615667893633,Males_Diabetes,-0.2677741498457042
Diabetes,Nepal,Females,849.761,940.5043999999999,2000s,6.746131243065278,Females_Diabetes,-0.26351946790077013
Diabetes,Nepal,Males,902.0499,998.6252000000002,2000s,6.805777812133827,Males_Diabetes,-0.258677148030006
Diabetes,Nepal,Females,904.5076,995.1115,2000s,6.8084956704412,Females_Diabetes,-0.25844954772580425
Diabetes,Nepal,Males,1001.485,1094.8439,2000s,6.910237196475268,Males_Diabetes,-0.2494687584754081
Diabetes,Nepal,Females,966.7264,1057.2263000000003,2000s,6.874949402696957,Females_Diabetes,-0.25268764928129506
Diabetes,Nepal,Males,1085.431,1158.6642000000002,2000s,6.990653291007048,Males_Diabetes,-0.2416947685105941
Diabetes,Nepal,Females,1037.765,1139.5181,2000s,6.945787786498609,Females_Diabetes,-0.24610897533001166
Diabetes,Nepal,Males,1195.219,1271.4286,2000s,7.086921028115813,Males_Diabetes,-0.23152762760743018
Diabetes,Nepal,Females,1114.974,1225.1689999999999,2000s,7.017482845178826,Females_Diabetes,-0.2389588789443194
Diabetes,Nepal,Males,1326.661,1411.0525000000002,2000s,7.191174026364833,Males_Diabetes,-0.21935517401875315
Diabetes,Nepal,Females,1194.969,1324.5354,2000s,7.086712014442213,Females_Diabetes,-0.23155077936559856
Diabetes,Nepal,Males,1422.245,1522.9044000000001,2000s,7.260694754738774,Males_Diabetes,-0.21050342340768438
Diabetes,Nepal,Females,1276.807,1426.0384,2000s,7.152900606318835,Females_Diabetes,-0.22397200502566042
Diabetes,Nepal,Males,1555.731,1672.0202,2010s,7.350343388763997,Males_Diabetes,-0.19814168104422258
Diabetes,Nepal,Females,1395.943,1564.5638999999999,2010s,7.242041556706582,Females_Diabetes,-0.21293917358106415
Diabetes,Nepal,Males,1658.947,1794.3586999999998,2010s,7.414540953130046,Males_Diabetes,-0.18858315355978927
Diabetes,Nepal,Females,1518.504,1713.7407000000003,2010s,7.326139244798266,Females_Diabetes,-0.20158916304956095
Diabetes,Nepal,Males,1737.285,1890.5148,2010s,7.460654273969858,Males_Diabetes,-0.18132850383420854
Diabetes,Nepal,Females,1629.714,1859.7936,2010s,7.3967732347005075,Females_Diabetes,-0.19129033494593523
Diabetes,Nepal,Males,1823.492,2013.058,2010s,7.50905687110394,Males_Diabetes,-0.17334512936851967
Diabetes,Nepal,Females,1750.591,2022.7649,2010s,7.468279796754646,Females_Diabetes,-0.18009627465745429
Diabetes,Nepal,Males,1870.263,2079.511,2010s,7.534368882937495,Males_Diabetes,-0.16901380584334497
Diabetes,Nepal,Females,1843.425,2137.0324,2010s,7.519922854784172,Females_Diabetes,-0.17149919338623776
Diabetes,Nepal,Males,1902.02,2123.425,2010s,7.551197376962415,Males_Diabetes,-0.16607288430673098
Diabetes,Nepal,Females,1968.548,2309.283,2010s,7.585559353781912,Females_Diabetes,-0.1599119236370249
Diabetes,Nepal,Males,1965.633,2217.082,2010s,7.5840782224351075,Males_Diabetes,-0.1601818731372683
Diabetes,Nepal,Females,2068.175,2438.372,2010s,7.6349052560923285,Females_Diabetes,-0.15068576279285692
Diabetes,Nepal,Males,2057.763,2333.002,2010s,7.629860595983146,Males_Diabetes,-0.15164998721705397
Diabetes,Nepal,Females,2172.51,2571.112,2010s,7.6840986512924285,Females_Diabetes,-0.14102360803886188
Diabetes,Nepal,Males,2135.681,2427.023,2010s,7.667008969492437,Males_Diabetes,-0.14443423244519613
Diabetes,Nepal,Females,2256.062,2694.631,2010s,7.7218192465332836,Females_Diabetes,-0.1332861052449213
Diabetes,Nepal,Males,11.14325802,,1990s,2.496774120301837,Males_Diabetes,-0.3411813685329324
Diabetes,Nepal,Females,12.64576361,,1990s,2.6134291152181244,Females_Diabetes,-0.34104222594866707
Diabetes,Nepal,Males,11.2396191,,2000s,2.5046781573189194,Males_Diabetes,-0.34117244481924835
Diabetes,Nepal,Females,12.70725538,,2000s,2.6179252824319237,Females_Diabetes,-0.3410365313783135
Diabetes,Nepal,Males,11.64866519,,2000s,2.5375516910289773,Males_Diabetes,-0.34113456427462674
Diabetes,Nepal,Females,12.93012441,,2000s,2.634053718835824,Females_Diabetes,-0.34101589213877037
Diabetes,Nepal,Males,12.24074113,,2000s,2.5832985255283343,Males_Diabetes,-0.34107973387870594
Diabetes,Nepal,Females,13.27294282,,2000s,2.6583656344741193,Females_Diabetes,-0.3409841447430744
Diabetes,Nepal,Males,12.705488,,2000s,2.6177963365633583,Males_Diabetes,-0.3410366950501309
Diabetes,Nepal,Females,13.4002744,,2000s,2.6672472619559557,Females_Diabetes,-0.340972352943285
Diabetes,Nepal,Males,13.61618111,,2000s,2.682129210214042,Males_Diabetes,-0.34095235846353755
Diabetes,Nepal,Females,13.93794801,,2000s,2.7039048215432246,Females_Diabetes,-0.34092256058571596
Diabetes,Nepal,Males,14.45364012,,2000s,2.7378445820654003,Males_Diabetes,-0.34087480386963576
Diabetes,Nepal,Females,14.32126701,,2000s,2.7292418638953513,Females_Diabetes,-0.34088706255055856
Diabetes,Nepal,Males,15.05285696,,2000s,2.775886837473557,Males_Diabetes,-0.3408193121761553
Diabetes,Nepal,Females,14.81487831,,2000s,2.7609511621342686,Females_Diabetes,-0.34084135067277144
Diabetes,Nepal,Males,15.93672671,,2000s,2.829484442099521,Males_Diabetes,-0.3407374596213379
Diabetes,Nepal,Females,15.45396003,,2000s,2.80056617954724,Females_Diabetes,-0.34078216721104637
Diabetes,Nepal,Males,17.04389228,,2000s,2.892807249676856,Males_Diabetes,-0.3406349283032219
Diabetes,Nepal,Females,16.19699385,,2000s,2.8447345923814833,Females_Diabetes,-0.34071335705380007
Diabetes,Nepal,Males,17.79139517,,2000s,2.9333990613341774,Males_Diabetes,-0.34056570427866406
Diabetes,Nepal,Females,17.05140914,,2000s,2.893223750429749,Females_Diabetes,-0.34063423218912225
Diabetes,Nepal,Males,19.04989989,,2010s,2.9982241607226565,Males_Diabetes,-0.3404491578909392
Diabetes,Nepal,Females,17.95655024,,2010s,2.942149530904993,Females_Diabetes,-0.34055040975770035
Diabetes,Nepal,Males,20.11898248,,2010s,3.050172279647159,Males_Diabetes,-0.34035015332459634
Diabetes,Nepal,Females,18.89871071,,2010s,2.9906549411893737,Females_Diabetes,-0.3404631590722713
Diabetes,Nepal,Males,20.979462,,2010s,3.0901084718788256,Males_Diabetes,-0.3402704668695728
Diabetes,Nepal,Females,19.73154369,,2010s,3.0316563901489078,Females_Diabetes,-0.3403860328812809
Diabetes,Nepal,Males,21.95078204,,2010s,3.1333520117429803,Males_Diabetes,-0.34018051580289205
Diabetes,Nepal,Females,20.72782617,,2010s,3.078593751068142,Females_Diabetes,-0.34029377011710343
Diabetes,Nepal,Males,22.36699696,,2010s,3.1513246405079114,Males_Diabetes,-0.3401419713741964
Diabetes,Nepal,Females,21.47458049,,2010s,3.112384914555003,Females_Diabetes,-0.34022461541539206
Diabetes,Nepal,Males,22.5102115,,2010s,3.1574348586833545,Males_Diabetes,-0.34012870870061124
Diabetes,Nepal,Females,22.02135677,,2010s,3.1364223403058307,Females_Diabetes,-0.340173980086565
Diabetes,Nepal,Males,22.81230321,,2010s,3.17020238870579,Males_Diabetes,-0.34010073288375287
Diabetes,Nepal,Females,22.27428155,,2010s,3.147348954802712,Females_Diabetes,-0.34015055747319956
Diabetes,Nepal,Males,23.29858361,,2010s,3.1904180609933905,Males_Diabetes,-0.3400556998988616
Diabetes,Nepal,Females,22.6348205,,2010s,3.162721069547437,Females_Diabetes,-0.34011716903087685
Diabetes,Nepal,Males,23.58167581,,2010s,3.2020012796007076,Males_Diabetes,-0.34002948357024654
Diabetes,Nepal,Females,22.87712279,,2010s,3.172920795084454,Females_Diabetes,-0.3400947301347899
Diabetes,Nepal,Males,73.15935185,,1990s,4.306216181332675,Males_Diabetes,-0.3354382421053315
Diabetes,Nepal,Females,43.82943983,,1990s,3.8028650626621103,Females_Diabetes,-0.33815439822608007
Diabetes,Nepal,Males,71.45842685,,2000s,4.283012974632301,Males_Diabetes,-0.33559575972238176
Diabetes,Nepal,Females,41.2577115,,2000s,3.743786857858364,Females_Diabetes,-0.33839255835556387
Diabetes,Nepal,Males,67.75805304,,2000s,4.23059386481417,Males_Diabetes,-0.3359384403607088
Diabetes,Nepal,Females,40.77330601,,2000s,3.7322575233301265,Females_Diabetes,-0.33843741771060354
Diabetes,Nepal,Males,65.26370576,,2000s,4.1936423228659665,Males_Diabetes,-0.3361694344607669
Diabetes,Nepal,Females,39.62633737,,2000s,3.704416559984977,Females_Diabetes,-0.33854363507292357
Diabetes,Nepal,Males,64.11031584,,2000s,4.176082998104768,Males_Diabetes,-0.3362762464787737
Diabetes,Nepal,Females,38.91904192,,2000s,3.6868534511552586,Females_Diabetes,-0.33860913560577155
Diabetes,Nepal,Males,62.98795031,,2000s,4.158694789227194,Males_Diabetes,-0.3363801854200821
Diabetes,Nepal,Females,39.36332133,,2000s,3.6979214847160087,Females_Diabetes,-0.3385679922079335
Diabetes,Nepal,Males,61.32279386,,2000s,4.1323272314305335,Males_Diabetes,-0.33653439061785384
Diabetes,Nepal,Females,38.39926666,,2000s,3.6737472034403145,Females_Diabetes,-0.33865727045025723
Diabetes,Nepal,Males,59.33899342,,2000s,4.099978551788657,Males_Diabetes,-0.3367181044900187
Diabetes,Nepal,Females,38.45971819,,2000s,3.6752803589065244,Females_Diabetes,-0.3386516722134434
Diabetes,Nepal,Males,58.06732989,,2000s,4.078677977825838,Males_Diabetes,-0.3368358694760912
Diabetes,Nepal,Females,38.89479061,,2000s,3.6862457542190863,Females_Diabetes,-0.3386113814476291
Diabetes,Nepal,Males,57.8047686,,2000s,4.07422295025572,Males_Diabetes,-0.336860184498053
Diabetes,Nepal,Females,39.6453764,,2000s,3.7048850878273254,Females_Diabetes,-0.3385418719248503
Diabetes,Nepal,Males,57.16463595,,2000s,4.0632775403305486,Males_Diabetes,-0.336919465283287
Diabetes,Nepal,Females,40.48435244,,2000s,3.7253163064970103,Females_Diabetes,-0.33846417684330166
Diabetes,Nepal,Males,55.94944883,,2010s,4.04216401170764,Males_Diabetes,-0.3370320001566133
Diabetes,Nepal,Females,39.60665892,,2010s,3.7039320659669386,Females_Diabetes,-0.3385454574357857
Diabetes,Nepal,Males,54.89148903,,2010s,4.0234121150809425,Males_Diabetes,-0.3371299746743792
Diabetes,Nepal,Females,38.93484862,,2010s,3.6872493417023455,Females_Diabetes,-0.33860767179418816
Diabetes,Nepal,Males,53.93195884,,2010s,4.0060953073777235,Males_Diabetes,-0.3372188339180358
Diabetes,Nepal,Females,38.33462958,,2010s,3.6721052906782656,Females_Diabetes,-0.33866325629843674
Diabetes,Nepal,Males,53.33850718,,2010s,3.995233131776898,Males_Diabetes,-0.3372737917153036
Diabetes,Nepal,Females,38.22077897,,2010s,3.6692066821211915,Females_Diabetes,-0.3386737996655969
Diabetes,Nepal,Males,52.84806352,,2010s,3.986166442324415,Males_Diabetes,-0.33731921024734973
Diabetes,Nepal,Females,38.17055855,,2010s,3.66792540721355,Females_Diabetes,-0.33867845042967276
Diabetes,Nepal,Males,51.87020718,,2010s,3.967839988908113,Males_Diabetes,-0.33740976662137817
Diabetes,Nepal,Females,37.16207932,,2010s,3.6418423346134055,Females_Diabetes,-0.33877184269867594
Diabetes,Nepal,Males,51.58053286,,2010s,3.96234595352197,Males_Diabetes,-0.3374365925005951
Diabetes,Nepal,Females,36.6030143,,2010s,3.6270842147357936,Females_Diabetes,-0.3388236160512498
Diabetes,Nepal,Males,51.68911041,,2010s,3.964408800609318,Males_Diabetes,-0.33742653745587464
Diabetes,Nepal,Females,36.44083849,,2010s,3.6227620469248536,Females_Diabetes,-0.33883863467178527
Diabetes,Nepal,Males,51.79465735,,2010s,3.966409999039481,Males_Diabetes,-0.33741676306695345
Diabetes,Nepal,Females,36.40401664,,2010s,3.6217780954453076,Females_Diabetes,-0.3388420446340513
Diabetes,Nepal,Males,8.3,6.0,1990s,2.2300144001592104,Males_Diabetes,-0.3414446742212898
Diabetes,Nepal,Females,6.7,4.9,1990s,2.0412203288596382,Females_Diabetes,-0.34159284547356755
Diabetes,Nepal,Males,8.6,5.9,2000s,2.2617630984737906,Males_Diabetes,-0.3414168921114878
Diabetes,Nepal,Females,7.0,4.999999999999999,2000s,2.0794415416798357,Females_Diabetes,-0.34156506336376546
Diabetes,Nepal,Males,8.9,6.0,2000s,2.2925347571405443,Males_Diabetes,-0.3413891100016857
Diabetes,Nepal,Females,7.2,5.0,2000s,2.1041341542702074,Females_Diabetes,-0.3415465419572308
Diabetes,Nepal,Males,9.2,5.9,2000s,2.322387720290225,Males_Diabetes,-0.34136132789188367
Diabetes,Nepal,Females,7.4,5.0,2000s,2.128231705849268,Females_Diabetes,-0.34152802055069603
Diabetes,Nepal,Males,9.4,6.0,2000s,2.341805806147327,Males_Diabetes,-0.3413428064853489
Diabetes,Nepal,Females,7.6,5.1000000000000005,2000s,2.151762203259462,Females_Diabetes,-0.34150949914416134
Diabetes,Nepal,Males,9.7,6.0,2000s,2.3702437414678603,Males_Diabetes,-0.3413150243755469
Diabetes,Nepal,Females,7.8,5.1,2000s,2.174751721484161,Females_Diabetes,-0.3414909777376266
Diabetes,Nepal,Males,9.9,6.1,2000s,2.388762789235098,Males_Diabetes,-0.34129650296901215
Diabetes,Nepal,Females,8.0,5.200000000000001,2000s,2.1972245773362196,Females_Diabetes,-0.3414724563310919
Diabetes,Nepal,Males,10.2,6.3,2000s,2.4159137783010487,Males_Diabetes,-0.3412687208592101
Diabetes,Nepal,Females,8.2,5.3999999999999995,2000s,2.2192034840549946,Females_Diabetes,-0.3414539349245572
Diabetes,Nepal,Males,10.4,6.7,2000s,2.4336133554004498,Males_Diabetes,-0.3412501994526754
Diabetes,Nepal,Females,8.3,5.6000000000000005,2000s,2.2300144001592104,Females_Diabetes,-0.3414446742212898
Diabetes,Nepal,Males,10.6,7.0,2000s,2.451005098112319,Males_Diabetes,-0.3412316780461407
Diabetes,Nepal,Females,8.5,5.799999999999999,2000s,2.2512917986064953,Females_Diabetes,-0.34142615281475514
Diabetes,Nepal,Males,10.8,7.4,2000s,2.468099531471619,Males_Diabetes,-0.34121315663960594
Diabetes,Nepal,Females,8.7,6.299999999999999,2000s,2.272125885509337,Females_Diabetes,-0.34140763140822045
Diabetes,Nepal,Males,11.0,8.100000000000001,2010s,2.4849066497880004,Males_Diabetes,-0.34119463523307125
Diabetes,Nepal,Females,8.9,6.8999999999999995,2010s,2.2925347571405443,Females_Diabetes,-0.3413891100016857
Diabetes,Nepal,Males,11.3,8.900000000000002,2010s,2.509599262378372,Males_Diabetes,-0.34116685312326916
Diabetes,Nepal,Females,9.1,7.6000000000000005,2010s,2.312535423847214,Females_Diabetes,-0.341370588595151
Diabetes,Nepal,Males,11.5,9.899999999999999,2010s,2.5257286443082556,Males_Diabetes,-0.3411483317167345
Diabetes,Nepal,Females,9.3,8.399999999999999,2010s,2.33214389523559,Females_Diabetes,-0.34135206718861627
Diabetes,Nepal,Males,11.7,10.8,2010s,2.5416019934645457,Males_Diabetes,-0.3411298103101998
Diabetes,Nepal,Females,9.5,9.3,2010s,2.3513752571634776,Females_Diabetes,-0.3413335457820816
Diabetes,Nepal,Males,13.315749,5.207821000000001,1990s,2.661360259919678,Males_Diabetes,-0.34098018058976454
Diabetes,Nepal,Females,7.8367531,2.2276914999999997,1990s,2.1789195127996246,Females_Diabetes,-0.3414875741420941
Diabetes,Nepal,Males,13.812247,5.011088000000001,2000s,2.695454338580706,Males_Diabetes,-0.3409342013832562
Diabetes,Nepal,Females,8.561819,2.2523537000000005,2000s,2.257777980930422,Females_Diabetes,-0.3414204279406023
