Diseases & Risk Factors,Year,Country Name,Gender,Numeric,Lower Confidence Limit,Upper Confidence Limit
Air pollution,2000,Nepal,Females,32781.62,17195.95,56351.02
Air pollution,2001,Nepal,Males,26448.76,14399.76,45301.23
Air pollution,2001,Nepal,Females,33088.54,17537.86,56406.24
Air pollution,2002,Nepal,Males,27414.5,14924.12,46990.95
Air pollution,2002,Nepal,Females,33905.05,18103.16,57623.76
Air pollution,2003,Nepal,Males,28981.17,15931.91,49342.87
Air pollution,2003,Nepal,Females,34625.72,18674.33,58423.9
Air pollution,2004,Nepal,Males,30511.53,16921.01,51501.07
Air pollution,2004,Nepal,Females,34869.06,18980.91,58422.33
Air pollution,2005,Nepal,Males,33143.25,18493.94,55584.8
Air pollution,2005,Nepal,Females,36275.3,19872.16,60630.3
Air pollution,2006,Nepal,Males,35976.72,20345.05,59632.19
Air pollution,2006,Nepal,Females,37459.85,20621.15,62261.11
Air pollution,2007,Nepal,Males,38412.34,21936.49,62966.83
Air pollution,2007,Nepal,Females,38728.83,21396.28,64059.61
Air pollution,2008,Nepal,Males,41261.85,23744.79,67084.73
Air pollution,2008,Nepal,Females,39958.52,22128.2,65861.65
Air pollution,2009,Nepal,Males,44310.86,25703.1,71476.81
Air pollution,2009,Nepal,Females,41312.4,22880.09,67968.96
Air pollution,2010,Nepal,Males,46102.86,26821.01,74204.53
Air pollution,2010,Nepal,Females,42521.32,23562.52,69718.37
Air pollution,2011,Nepal,Males,49148.42,28763.04,78647.41
Air pollution,2011,Nepal,Females,44399.84,24566.3,72617.73
Air pollution,2012,Nepal,Males,51040.21,30049.65,81330.01
Air pollution,2012,Nepal,Females,46191.61,25556.48,75492.09
Air pollution,2013,Nepal,Males,52276.39,30717.62,83524.86
Air pollution,2013,Nepal,Females,47871.75,26306.11,78591.59
Air pollution,2014,Nepal,Males,53264.51,31182.1,85318.16
Air pollution,2014,Nepal,Females,49503.04,27072.51,81490.78
Air pollution,2015,Nepal,Males,53704.11,31409.13,86156.64
Air pollution,2015,Nepal,Females,50915.67,27615.41,83986.89
Air pollution,2016,Nepal,Males,54237.54,31627.45,87137.99
Air pollution,2016,Nepal,Females,52646.57,28408.82,87128.24
Air pollution,2017,Nepal,Males,55778.12,32423.38,89694.76
Air pollution,2017,Nepal,Females,54578.27,29338.18,90467.73
Air pollution,2018,Nepal,Males,57671.27,33365.34,92691.14
Air pollution,2018,Nepal,Females,56495.48,30224.49,93774.38
Air pollution,2019,Nepal,Males,59210.32,34132.99,95294.98
Air pollution,2019,Nepal,Females,58062.43,30909.73,96583.38
Air pollution,2000,Nepal,Males,459.4534,no data,no data
Air pollution,2000,Nepal,Females,500.9671,no data,no data
Air pollution,2010,Nepal,Males,600.0223,no data,no data
Air pollution,2010,Nepal,Females,515.1641,no data,no data
Air pollution,2015,Nepal,Males,662.8102,no data,no data
Air pollution,2015,Nepal,Females,541.2856,no data,no data
Air pollution,2019,Nepal,Males,673.5441,no data,no data
Air pollution,2019,Nepal,Females,543.5753,no data,no data
Air pollution,2019,Nepal,,6.868667785,no data,no data
Air pollution,2000,Nepal,,94.3,89.1,97.6
Air pollution,2000,Nepal,,75.2,60.1,87.7
Air pollution,2000,Nepal,,97.2,91.9,99.6
Air pollution,2001,Nepal,,93.1,87.1,97.0025
Air pollution,2001,Nepal,,70.3,55.2,83.6025
Air pollution,2001,Nepal,,96.7,91.2,99.3
Air pollution,2002,Nepal,,91.7,85.4975,96.1
Air pollution,2002,Nepal,,64.6,49.4,79.2
Air pollution,2002,Nepal,,96.1,90.3,99.2
Air pollution,2003,Nepal,,90.1,83.5,95.1
Air pollution,2003,Nepal,,59.1,43,75.1025
Air pollution,2003,Nepal,,95.5,89.3,98.9
Air pollution,2004,Nepal,,88.6,81.0975,93.9
Air pollution,2004,Nepal,,53.8,37.2,71.3
Air pollution,2004,Nepal,,94.9,88.1,98.6
Air pollution,2005,Nepal,,86.9,78.6,92.7025
Air pollution,2005,Nepal,,49.3,31.7975,67.6
Air pollution,2005,Nepal,,94.1,86.5,98.3
Air pollution,2006,Nepal,,85.3,76.7,91.8025
Air pollution,2006,Nepal,,45.4,27.9975,65.1
Air pollution,2006,Nepal,,93.4,85.6975,98.1
Air pollution,2007,Nepal,,83.5,74.5,90.5
Air pollution,2007,Nepal,,41.7,24.1,61.8
Air pollution,2007,Nepal,,92.6,84.0975,97.5
Air pollution,2008,Nepal,,81.9,72,89.3
Air pollution,2008,Nepal,,39.3,22,59.7025
Air pollution,2008,Nepal,,91.5,82.9,96.9025
Air pollution,2009,Nepal,,80.2,70.3,88.1
Air pollution,2009,Nepal,,36.8,20,58.8025
Air pollution,2009,Nepal,,90.7,81.8,96.6
Air pollution,2010,Nepal,,78.4,68.2,86.9
Air pollution,2010,Nepal,,35.7,19,56.3
Air pollution,2010,Nepal,,89.9,80.6,95.8025
Air pollution,2011,Nepal,,76.8,66.3,85.5025
Air pollution,2011,Nepal,,34.6,17.3,55.4
Air pollution,2011,Nepal,,88.8,78.8,95.1
Air pollution,2012,Nepal,,75.4,65.1,84.1025
Air pollution,2012,Nepal,,33.3,16.1975,54.8
Air pollution,2012,Nepal,,87.8,77.8,94.6
Air pollution,2013,Nepal,,73.9,63.3,83.6
Air pollution,2013,Nepal,,33.3,15.7,53.9025
Air pollution,2013,Nepal,,86.9,76.6975,94
Air pollution,2014,Nepal,,72.4,61.5,82.3
Air pollution,2014,Nepal,,33.3,15.5975,54.4
Air pollution,2014,Nepal,,86.0,75.7,93.3
Air pollution,2015,Nepal,,71.0,60.5,81.2
Air pollution,2015,Nepal,,33.5,15.7,54.3
Air pollution,2015,Nepal,,85.1,74.1,92.6
Air pollution,2016,Nepal,,69.8,58.9,79.6025
Air pollution,2016,Nepal,,33.7,14.9,55.8
Air pollution,2016,Nepal,,84.2,73,92.3
Air pollution,2017,Nepal,,68.6,57.6,79.3
Air pollution,2017,Nepal,,34.7,14.9975,55.9
Air pollution,2017,Nepal,,83.3,71.4975,91.8
Air pollution,2018,Nepal,,67.7,55.3,78.6025
Air pollution,2018,Nepal,,35.5,14.8975,57.8
Air pollution,2018,Nepal,,82.3,68.9,91.3025
Air pollution,2019,Nepal,,66.4,54.3,78.2
Air pollution,2019,Nepal,,36.4,14.5,60.6025
Air pollution,2019,Nepal,,81.5,67.5,91.3
Air pollution,2020,Nepal,,65.2,52,78.1025
Air pollution,2020,Nepal,,37.2,14,61.405
Air pollution,2020,Nepal,,80.2,64.9,91
Harmful Alcohol Use,2000,Nepal,Males,25823.24,13980.8,44396.89
Harmful Alcohol Use,2000,Nepal,Females,32781.62,17195.95,56351.02
Harmful Alcohol Use,2001,Nepal,Males,26448.76,14399.76,45301.23
Harmful Alcohol Use,2001,Nepal,Females,33088.54,17537.86,56406.24
Harmful Alcohol Use,2002,Nepal,Males,27414.5,14924.12,46990.95
Harmful Alcohol Use,2002,Nepal,Females,33905.05,18103.16,57623.76
